1	1	1	1	1	1	0
0	0	0	0	0	0	0
0.39761	0.32933	0.41228	0.98937	0.17361	0.47963	0
0	0	0	0	0	0	0.0046
0.71407	0.70222	0.74207	0.9484	0.15491	0.46094	0
0	0	0	0	0	0	0.02233
0.71407	0.70222	0.74207	0.9484	0.15491	0.46094	0
0	0	0	0	0	0	0.02233
0.71407	0.70222	0.74207	0.9484	0.15491	0.46094	0
0	0	0	0	0	0	0.02233
1.56117	1.56892	1.63069	1.86211	1.11553	1.42156	0
0	0	0	0	0	0	0.05969
1.56117	1.56892	1.63069	1.86211	1.11553	1.42156	0
0	0	0	0	0	0	0.05969
1.42369	1.44905	1.53053	1.78451	1.08012	1.38615	0
0	0	0	0	0	0	0.09327
1.42369	1.44905	1.53053	1.78451	1.08012	1.38615	0
0	0	0	0	0	0	0.09327
0.11262	0.17786	0.30391	0.60895	0	0.30603	0
0	0	0	0	0	0	0.10493
0.26336	0.22961	0.19186	0.14864	0.06783	0.06783	0
0	0	0	0	0.04229	0.04229	0
0	0	0	0	0	0	0
0.58355	0.65425	0.57399	0	0.82154	0.51551	0
0	0	0	0	0	0	0
0.58355	0.65425	0.57399	0	0.82154	0.51551	0
0.58355	0.65425	0.57399	0	0	0	0
0.32298	0.37857	0.33453	0	0	0	0
0	0	0	0.03728	0.01702	0.01702	0.01614
0	0	0	0	0	0	0
0.26058	0.27568	0.23946	0.03728	0.01702	0.01702	0.01614
0.17808	0.20375	0.17935	0	0	0	0
0	0	0	0.00928	0.00423	0.00423	0.00402
0.17808	0.20375	0.17935	0	0	0	0
0	0	0	0.00928	0.00423	0.00423	0.00402
0.1449	0.17482	0.15518	0	0	0	0
0	0	0	0.028	0.01278	0.01278	0.01212
0	0	0	0	0.82154	0.51551	0
0	0	0	0	0.82154	0.51551	0
0.50784	0.15178	0.07224	0.05596	0.02554	0.02554	0.68298
0.50784	0.15178	0.07224	0.05596	0.02554	0.02554	0.68298
0	0	0	0	0	0	0
0.50784	0.15178	0.07224	0.05596	0.02554	0.02554	0.4501
0	0	0	0	0	0	0
0.40868	0.06533	0	0	0	0	0.42588
0.40868	0.06533	0	0	0	0	0.42588
0.40868	0.06533	0	0	0	0	0.65875
0	0	0	0	0	0	0
0.40868	0.06533	0	0	0	0	0.65875
0	0	0	0	0	0	0
0.40868	0.06533	0	0	0	0	0.82802
0	0	0	0	0	0	0
0.47763	0.41642	0.34796	0.26958	0.12302	0.12302	0.11669
0	0	0	0	0	0	0
0.0235	0.02049	0.01712	0.01326	0.00605	0.00605	0.00574
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
3.96548	3	2	1	0	0	2.03712
0	0	0	0	0	0	0
4.15185	3.20405	2.03796	0.45969	0	0	2.08737
3.5568	2.93467	2	1	0	0	1.37837
0	0	0	0	0.41566	0.10964	0.04091
0	0	0	0.88938	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0.23287
0	0	0	0	0	0	0.23287
0	0	0	0	0	0	0.0636
0	0	0	0	0	0	0
0	0.49881	0.79108	1.13329	0.46123	0.15521	0
0	0	0	0	0	0	1
0	0.49881	0.79108	1.13329	0.46123	0.15521	0
0	0	0	0	0	0	1
0	0	0	0	0	0	0
0	0	0	0.07836	0.82873	0.17243	0
0	0	0	0	0	0	0
0	0	0	0	0	1.31259	0
0	0	0	0	0	0	0
0.85227	0.95088	1.11425	1.46201	1.36192	0.3996	0
0.85227	0.95088	0.13183	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0.0919	0.08012	0.06695	0.05187	0.02367	0.02367	0.02245
1.98274	1.5	1	0.5	0	0	1.01856
2.08899	1.59263	0.5862	0	0	0	1.04452
0	0	0	0.09268	0	0	0
0	0	0	0	0.30603	0	0
2.75845	2.17629	1.07391	0.20681	0	0	1.20807
0.33809	0.29476	0.2463	0.19082	0.08708	0.08708	0.0826
0	0	0	0	0	0	0
0.50113	0.4369	0.36508	0.28284	0.12908	0.12908	0.12243
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0.35027	0	0
0	0.49881	0.79108	1.13329	0.46123	0.15521	0
0	0	0	0	0	0	1
0	0	0	0	0	1.31259	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0.07836	0.82873	0.17243	0
0	0	0.98242	1.46201	1.36192	0.3996	0
0	0	0	0	0	0	0
0.0919	0.08012	0.06695	0.05187	0.02367	0.02367	0.02245
0	0	0	0	0	0	0
0	0	0	0	0	0	0
